run_id,wafer_id,process_step,sample_index,elapsed_sec,timestamp_utc,sensor_name,setpoint_value,measured_value,unit
R0001420,W001420,OXIDATION,75,1134.7203,2025-01-29T02:50:54.720320Z,temperature_c,850,851.86543,degC
R0001420,W001420,OXIDATION,76,1149.8499,2025-01-29T02:51:09.849925Z,temperature_c,850,851.94055,degC
R0001420,W001420,OXIDATION,77,1164.9795,2025-01-29T02:51:24.979529Z,temperature_c,850,851.95897,degC
R0001420,W001420,OXIDATION,78,1180.1091,2025-01-29T02:51:40.109133Z,temperature_c,850,851.73797,degC
R0001420,W001420,OXIDATION,79,1195.2387,2025-01-29T02:51:55.238737Z,temperature_c,850,851.42195,degC
R0001420,W001420,OXIDATION,80,1210.3683,2025-01-29T02:52:10.368342Z,temperature_c,850,851.79562,degC
R0001420,W001420,OXIDATION,81,1225.4979,2025-01-29T02:52:25.497946Z,temperature_c,850,851.82974,degC
R0001420,W001420,OXIDATION,82,1240.6276,2025-01-29T02:52:40.627550Z,temperature_c,850,850.91429,degC
R0001420,W001420,OXIDATION,83,1255.7572,2025-01-29T02:52:55.757155Z,temperature_c,850,851.82749,degC
R0001420,W001420,OXIDATION,84,1270.8868,2025-01-29T02:53:10.886759Z,temperature_c,850,852.68485,degC
R0001420,W001420,OXIDATION,85,1286.0164,2025-01-29T02:53:26.016363Z,temperature_c,850,852.79376,degC
R0001420,W001420,OXIDATION,86,1301.146,2025-01-29T02:53:41.145967Z,temperature_c,850,852.74115,degC
R0001420,W001420,OXIDATION,87,1316.2756,2025-01-29T02:53:56.275572Z,temperature_c,850,853.12943,degC
R0001420,W001420,OXIDATION,88,1331.4052,2025-01-29T02:54:11.405176Z,temperature_c,850,851.88626,degC
R0001420,W001420,OXIDATION,89,1346.5348,2025-01-29T02:54:26.534780Z,temperature_c,850,851.98817,degC
R0001420,W001420,OXIDATION,90,1361.6644,2025-01-29T02:54:41.664385Z,temperature_c,850,850.73334,degC
R0001420,W001420,OXIDATION,91,1376.794,2025-01-29T02:54:56.793989Z,temperature_c,850,851.14483,degC
R0001420,W001420,OXIDATION,92,1391.9236,2025-01-29T02:55:11.923593Z,temperature_c,850,851.52266,degC
R0001420,W001420,OXIDATION,93,1407.0532,2025-01-29T02:55:27.053197Z,temperature_c,850,850.77394,degC
R0001420,W001420,OXIDATION,94,1422.1828,2025-01-29T02:55:42.182802Z,temperature_c,850,849.27033,degC
R0001420,W001420,OXIDATION,95,1437.3124,2025-01-29T02:55:57.312406Z,temperature_c,850,849.40052,degC
R0001420,W001420,OXIDATION,96,1452.442,2025-01-29T02:56:12.442010Z,temperature_c,850,849.2285,degC
R0001420,W001420,OXIDATION,97,1467.5716,2025-01-29T02:56:27.571614Z,temperature_c,850,850.19874,degC
R0001420,W001420,OXIDATION,98,1482.7012,2025-01-29T02:56:42.701219Z,temperature_c,850,850.24725,degC
R0001420,W001420,OXIDATION,99,1497.8308,2025-01-29T02:56:57.830823Z,temperature_c,850,849.86847,degC
R0001420,W001420,OXIDATION,100,1512.9604,2025-01-29T02:57:12.960427Z,temperature_c,850,848.82545,degC
R0001420,W001420,OXIDATION,101,1528.09,2025-01-29T02:57:28.090032Z,temperature_c,850,848.8059,degC
R0001420,W001420,OXIDATION,102,1543.2196,2025-01-29T02:57:43.219636Z,temperature_c,850,847.91135,degC
R0001420,W001420,OXIDATION,103,1558.3492,2025-01-29T02:57:58.349240Z,temperature_c,850,848.83877,degC
R0001420,W001420,OXIDATION,104,1573.4788,2025-01-29T02:58:13.478844Z,temperature_c,850,849.45774,degC
R0001420,W001420,OXIDATION,105,1588.6084,2025-01-29T02:58:28.608449Z,temperature_c,850,849.76364,degC
R0001420,W001420,OXIDATION,106,1603.7381,2025-01-29T02:58:43.738053Z,temperature_c,850,850.47045,degC
R0001420,W001420,OXIDATION,107,1618.8677,2025-01-29T02:58:58.867657Z,temperature_c,850,850.95126,degC
R0001420,W001420,OXIDATION,108,1633.9973,2025-01-29T02:59:13.997262Z,temperature_c,850,850.7349,degC
R0001420,W001420,OXIDATION,109,1649.1269,2025-01-29T02:59:29.126866Z,temperature_c,850,851.57802,degC
R0001420,W001420,OXIDATION,110,1664.2565,2025-01-29T02:59:44.256470Z,temperature_c,850,852.60169,degC
R0001420,W001420,OXIDATION,111,1679.3861,2025-01-29T02:59:59.386074Z,temperature_c,850,852.49377,degC
R0001420,W001420,OXIDATION,112,1694.5157,2025-01-29T03:00:14.515679Z,temperature_c,850,851.67059,degC
R0001420,W001420,OXIDATION,113,1709.6453,2025-01-29T03:00:29.645283Z,temperature_c,850,850.99324,degC
R0001420,W001420,OXIDATION,114,1724.7749,2025-01-29T03:00:44.774887Z,temperature_c,850,852.01908,degC
R0001420,W001420,OXIDATION,115,1739.9045,2025-01-29T03:00:59.904491Z,temperature_c,850,853.68911,degC
R0001420,W001420,OXIDATION,116,1755.0341,2025-01-29T03:01:15.034096Z,temperature_c,850,853.33375,degC
R0001420,W001420,OXIDATION,117,1770.1637,2025-01-29T03:01:30.163700Z,temperature_c,850,853.88531,degC
R0001420,W001420,OXIDATION,118,1785.2933,2025-01-29T03:01:45.293304Z,temperature_c,850,854.1056,degC
R0001420,W001420,OXIDATION,119,1800.4229,2025-01-29T03:02:00.422909Z,temperature_c,850,853.66177,degC
R0001420,W001420,OXIDATION,120,1815.5525,2025-01-29T03:02:15.552513Z,temperature_c,850,853.22421,degC
R0000931,W000931,OXIDATION,0,0,2025-01-19T12:40:00.000000Z,temperature_c,850,852.34123,degC
R0000931,W000931,OXIDATION,1,15.025034,2025-01-19T12:40:15.025034Z,temperature_c,850,853.59439,degC
R0000931,W000931,OXIDATION,2,30.050069,2025-01-19T12:40:30.050068Z,temperature_c,850,855.95549,degC
R0000931,W000931,OXIDATION,3,45.075103,2025-01-19T12:40:45.075102Z,temperature_c,850,853.84123,degC
R0000931,W000931,OXIDATION,4,60.100137,2025-01-19T12:41:00.100137Z,temperature_c,850,851.54707,degC
R0000931,W000931,OXIDATION,5,75.125172,2025-01-19T12:41:15.125171Z,temperature_c,850,851.59347,degC
R0000931,W000931,OXIDATION,6,90.150206,2025-01-19T12:41:30.150205Z,temperature_c,850,852.38494,degC
R0000931,W000931,OXIDATION,7,105.17524,2025-01-19T12:41:45.175240Z,temperature_c,850,854.97937,degC
R0000931,W000931,OXIDATION,8,120.20027,2025-01-19T12:42:00.200274Z,temperature_c,850,855.90293,degC
R0000931,W000931,OXIDATION,9,135.22531,2025-01-19T12:42:15.225308Z,temperature_c,850,854.42397,degC
R0000931,W000931,OXIDATION,10,150.25034,2025-01-19T12:42:30.250343Z,temperature_c,850,855.24813,degC
R0000931,W000931,OXIDATION,11,165.27538,2025-01-19T12:42:45.275377Z,temperature_c,850,852.99057,degC
R0000931,W000931,OXIDATION,12,180.30041,2025-01-19T12:43:00.300411Z,temperature_c,850,851.52578,degC
R0000931,W000931,OXIDATION,13,195.32545,2025-01-19T12:43:15.325445Z,temperature_c,850,853.31218,degC
R0000931,W000931,OXIDATION,14,210.35048,2025-01-19T12:43:30.350480Z,temperature_c,850,852.48657,degC
R0000931,W000931,OXIDATION,15,225.37551,2025-01-19T12:43:45.375514Z,temperature_c,850,853.40377,degC
R0000931,W000931,OXIDATION,16,240.40055,2025-01-19T12:44:00.400548Z,temperature_c,850,852.18253,degC
R0000931,W000931,OXIDATION,17,255.42558,2025-01-19T12:44:15.425583Z,temperature_c,850,851.16184,degC
R0000931,W000931,OXIDATION,18,270.45062,2025-01-19T12:44:30.450617Z,temperature_c,850,851.40915,degC
R0000931,W000931,OXIDATION,19,285.47565,2025-01-19T12:44:45.475651Z,temperature_c,850,854.25599,degC
R0000931,W000931,OXIDATION,20,300.50069,2025-01-19T12:45:00.500686Z,temperature_c,850,854.27895,degC
R0000931,W000931,OXIDATION,21,315.52572,2025-01-19T12:45:15.525720Z,temperature_c,850,854.37582,degC
R0000931,W000931,OXIDATION,22,330.55075,2025-01-19T12:45:30.550754Z,temperature_c,850,855.04377,degC
R0000931,W000931,OXIDATION,23,345.57579,2025-01-19T12:45:45.575789Z,temperature_c,850,853.47678,degC
R0000931,W000931,OXIDATION,24,360.60082,2025-01-19T12:46:00.600823Z,temperature_c,850,855.7636,degC
R0000931,W000931,OXIDATION,25,375.62586,2025-01-19T12:46:15.625857Z,temperature_c,850,856.76539,degC
R0000931,W000931,OXIDATION,26,390.65089,2025-01-19T12:46:30.650891Z,temperature_c,850,858.79359,degC
R0000931,W000931,OXIDATION,27,405.67593,2025-01-19T12:46:45.675926Z,temperature_c,850,854.37426,degC
R0000931,W000931,OXIDATION,28,420.70096,2025-01-19T12:47:00.700960Z,temperature_c,850,855.60106,degC
R0000931,W000931,OXIDATION,29,435.72599,2025-01-19T12:47:15.725994Z,temperature_c,850,854.89378,degC
R0000931,W000931,OXIDATION,30,450.75103,2025-01-19T12:47:30.751029Z,temperature_c,850,853.43951,degC
R0000931,W000931,OXIDATION,31,465.77606,2025-01-19T12:47:45.776063Z,temperature_c,850,855.20131,degC
R0000931,W000931,OXIDATION,32,480.8011,2025-01-19T12:48:00.801097Z,temperature_c,850,856.28284,degC
R0000931,W000931,OXIDATION,33,495.82613,2025-01-19T12:48:15.826132Z,temperature_c,850,856.03341,degC
R0000931,W000931,OXIDATION,34,510.85117,2025-01-19T12:48:30.851166Z,temperature_c,850,857.12306,degC
R0000931,W000931,OXIDATION,35,525.8762,2025-01-19T12:48:45.876200Z,temperature_c,850,854.02617,degC
R0000931,W000931,OXIDATION,36,540.90124,2025-01-19T12:49:00.901235Z,temperature_c,850,853.80934,degC
R0000931,W000931,OXIDATION,37,555.92627,2025-01-19T12:49:15.926269Z,temperature_c,850,855.16235,degC
R0000931,W000931,OXIDATION,38,570.9513,2025-01-19T12:49:30.951303Z,temperature_c,850,855.00363,degC
R0000931,W000931,OXIDATION,39,585.97634,2025-01-19T12:49:45.976337Z,temperature_c,850,855.79546,degC
R0000931,W000931,OXIDATION,40,601.00137,2025-01-19T12:50:01.001372Z,temperature_c,850,857.22662,degC
R0000931,W000931,OXIDATION,41,616.02641,2025-01-19T12:50:16.026406Z,temperature_c,850,856.01223,degC
R0000931,W000931,OXIDATION,42,631.05144,2025-01-19T12:50:31.051440Z,temperature_c,850,856.85722,degC
R0000931,W000931,OXIDATION,43,646.07648,2025-01-19T12:50:46.076475Z,temperature_c,850,855.4414,degC
R0000931,W000931,OXIDATION,44,661.10151,2025-01-19T12:51:01.101509Z,temperature_c,850,857.02136,degC
R0000931,W000931,OXIDATION,45,676.12654,2025-01-19T12:51:16.126543Z,temperature_c,850,857.27465,degC
R0000931,W000931,OXIDATION,46,691.15158,2025-01-19T12:51:31.151578Z,temperature_c,850,857.85103,degC
R0000931,W000931,OXIDATION,47,706.17661,2025-01-19T12:51:46.176612Z,temperature_c,850,857.60636,degC
R0000931,W000931,OXIDATION,48,721.20165,2025-01-19T12:52:01.201646Z,temperature_c,850,856.12373,degC
R0000931,W000931,OXIDATION,49,736.22668,2025-01-19T12:52:16.226681Z,temperature_c,850,855.57408,degC
R0000931,W000931,OXIDATION,50,751.25172,2025-01-19T12:52:31.251715Z,temperature_c,850,854.3777,degC
R0000931,W000931,OXIDATION,51,766.27675,2025-01-19T12:52:46.276749Z,temperature_c,850,855.42248,degC
R0000931,W000931,OXIDATION,52,781.30178,2025-01-19T12:53:01.301783Z,temperature_c,850,855.00982,degC
R0000931,W000931,OXIDATION,53,796.32682,2025-01-19T12:53:16.326818Z,temperature_c,850,855.1104,degC
R0000931,W000931,OXIDATION,54,811.35185,2025-01-19T12:53:31.351852Z,temperature_c,850,854.28578,degC
R0000931,W000931,OXIDATION,55,826.37689,2025-01-19T12:53:46.376886Z,temperature_c,850,853.84246,degC
R0000931,W000931,OXIDATION,56,841.40192,2025-01-19T12:54:01.401921Z,temperature_c,850,853.09894,degC
R0000931,W000931,OXIDATION,57,856.42696,2025-01-19T12:54:16.426955Z,temperature_c,850,851.50859,degC
R0000931,W000931,OXIDATION,58,871.45199,2025-01-19T12:54:31.451989Z,temperature_c,850,850.41901,degC
R0000931,W000931,OXIDATION,59,886.47702,2025-01-19T12:54:46.477024Z,temperature_c,850,849.94205,degC
R0000931,W000931,OXIDATION,60,901.50206,2025-01-19T12:55:01.502058Z,temperature_c,850,851.21761,degC
R0000931,W000931,OXIDATION,61,916.52709,2025-01-19T12:55:16.527092Z,temperature_c,850,852.48796,degC
R0000931,W000931,OXIDATION,62,931.55213,2025-01-19T12:55:31.552127Z,temperature_c,850,852.21748,degC
R0000931,W000931,OXIDATION,63,946.57716,2025-01-19T12:55:46.577161Z,temperature_c,850,851.84106,degC
R0000931,W000931,OXIDATION,64,961.6022,2025-01-19T12:56:01.602195Z,temperature_c,850,851.35876,degC
R0000931,W000931,OXIDATION,65,976.62723,2025-01-19T12:56:16.627229Z,temperature_c,850,849.91053,degC
R0000931,W000931,OXIDATION,66,991.65226,2025-01-19T12:56:31.652264Z,temperature_c,850,851.48728,degC
R0000931,W000931,OXIDATION,67,1006.6773,2025-01-19T12:56:46.677298Z,temperature_c,850,850.64749,degC
R0000931,W000931,OXIDATION,68,1021.7023,2025-01-19T12:57:01.702332Z,temperature_c,850,851.62924,degC
R0000931,W000931,OXIDATION,69,1036.7274,2025-01-19T12:57:16.727367Z,temperature_c,850,850.86376,degC
R0000931,W000931,OXIDATION,70,1051.7524,2025-01-19T12:57:31.752401Z,temperature_c,850,852.11541,degC
R0000931,W000931,OXIDATION,71,1066.7774,2025-01-19T12:57:46.777435Z,temperature_c,850,852.86726,degC
R0000931,W000931,OXIDATION,72,1081.8025,2025-01-19T12:58:01.802470Z,temperature_c,850,851.5788,degC
R0000931,W000931,OXIDATION,73,1096.8275,2025-01-19T12:58:16.827504Z,temperature_c,850,849.17924,degC
R0000931,W000931,OXIDATION,74,1111.8525,2025-01-19T12:58:31.852538Z,temperature_c,850,847.86382,degC
R0000931,W000931,OXIDATION,75,1126.8776,2025-01-19T12:58:46.877573Z,temperature_c,850,848.24343,degC
R0000931,W000931,OXIDATION,76,1141.9026,2025-01-19T12:59:01.902607Z,temperature_c,850,847.82478,degC
R0000931,W000931,OXIDATION,77,1156.9276,2025-01-19T12:59:16.927641Z,temperature_c,850,847.26406,degC
R0000931,W000931,OXIDATION,78,1171.9527,2025-01-19T12:59:31.952675Z,temperature_c,850,850.16919,degC
R0000931,W000931,OXIDATION,79,1186.9777,2025-01-19T12:59:46.977710Z,temperature_c,850,850.37888,degC
R0000931,W000931,OXIDATION,80,1202.0027,2025-01-19T13:00:02.002744Z,temperature_c,850,852.12124,degC
R0000931,W000931,OXIDATION,81,1217.0278,2025-01-19T13:00:17.027778Z,temperature_c,850,852.25167,degC
R0000931,W000931,OXIDATION,82,1232.0528,2025-01-19T13:00:32.052813Z,temperature_c,850,849.39965,degC
R0000931,W000931,OXIDATION,83,1247.0778,2025-01-19T13:00:47.077847Z,temperature_c,850,851.2491,degC
R0000931,W000931,OXIDATION,84,1262.1029,2025-01-19T13:01:02.102881Z,temperature_c,850,854.26566,degC
R0000931,W000931,OXIDATION,85,1277.1279,2025-01-19T13:01:17.127916Z,temperature_c,850,853.64793,degC
R0000931,W000931,OXIDATION,86,1292.153,2025-01-19T13:01:32.152950Z,temperature_c,850,853.38889,degC
R0000931,W000931,OXIDATION,87,1307.178,2025-01-19T13:01:47.177984Z,temperature_c,850,854.12769,degC
R0000931,W000931,OXIDATION,88,1322.203,2025-01-19T13:02:02.203019Z,temperature_c,850,854.40836,degC
R0000931,W000931,OXIDATION,89,1337.2281,2025-01-19T13:02:17.228053Z,temperature_c,850,853.92686,degC
R0000931,W000931,OXIDATION,90,1352.2531,2025-01-19T13:02:32.253087Z,temperature_c,850,852.66755,degC
R0000931,W000931,OXIDATION,91,1367.2781,2025-01-19T13:02:47.278121Z,temperature_c,850,854.70842,degC
R0000931,W000931,OXIDATION,92,1382.3032,2025-01-19T13:03:02.303156Z,temperature_c,850,854.77018,degC
R0000931,W000931,OXIDATION,93,1397.3282,2025-01-19T13:03:17.328190Z,temperature_c,850,852.95421,degC
R0000931,W000931,OXIDATION,94,1412.3532,2025-01-19T13:03:32.353224Z,temperature_c,850,851.21713,degC
R0000931,W000931,OXIDATION,95,1427.3783,2025-01-19T13:03:47.378259Z,temperature_c,850,852.5245,degC
R0000931,W000931,OXIDATION,96,1442.4033,2025-01-19T13:04:02.403293Z,temperature_c,850,854.25446,degC
R0000931,W000931,OXIDATION,97,1457.4283,2025-01-19T13:04:17.428327Z,temperature_c,850,856.45992,degC
R0000931,W000931,OXIDATION,98,1472.4534,2025-01-19T13:04:32.453362Z,temperature_c,850,855.81605,degC
R0000931,W000931,OXIDATION,99,1487.4784,2025-01-19T13:04:47.478396Z,temperature_c,850,854.91106,degC
R0000931,W000931,OXIDATION,100,1502.5034,2025-01-19T13:05:02.503430Z,temperature_c,850,856.35104,degC
R0000931,W000931,OXIDATION,101,1517.5285,2025-01-19T13:05:17.528465Z,temperature_c,850,857.24648,degC
R0000931,W000931,OXIDATION,102,1532.5535,2025-01-19T13:05:32.553499Z,temperature_c,850,857.15529,degC
R0000931,W000931,OXIDATION,103,1547.5785,2025-01-19T13:05:47.578533Z,temperature_c,850,856.23292,degC
R0000931,W000931,OXIDATION,104,1562.6036,2025-01-19T13:06:02.603567Z,temperature_c,850,857.1121,degC
R0000931,W000931,OXIDATION,105,1577.6286,2025-01-19T13:06:17.628602Z,temperature_c,850,857.22983,degC
R0000931,W000931,OXIDATION,106,1592.6536,2025-01-19T13:06:32.653636Z,temperature_c,850,854.92022,degC
R0000931,W000931,OXIDATION,107,1607.6787,2025-01-19T13:06:47.678670Z,temperature_c,850,855.57307,degC
R0000931,W000931,OXIDATION,108,1622.7037,2025-01-19T13:07:02.703705Z,temperature_c,850,856.94701,degC
R0000931,W000931,OXIDATION,109,1637.7287,2025-01-19T13:07:17.728739Z,temperature_c,850,857.03059,degC
R0000931,W000931,OXIDATION,110,1652.7538,2025-01-19T13:07:32.753773Z,temperature_c,850,856.7001,degC
R0000931,W000931,OXIDATION,111,1667.7788,2025-01-19T13:07:47.778808Z,temperature_c,850,856.21847,degC
R0000931,W000931,OXIDATION,112,1682.8038,2025-01-19T13:08:02.803842Z,temperature_c,850,855.00277,degC
R0000931,W000931,OXIDATION,113,1697.8289,2025-01-19T13:08:17.828876Z,temperature_c,850,856.27822,degC
R0000931,W000931,OXIDATION,114,1712.8539,2025-01-19T13:08:32.853911Z,temperature_c,850,855.87126,degC
R0000931,W000931,OXIDATION,115,1727.8789,2025-01-19T13:08:47.878945Z,temperature_c,850,853.66673,degC
R0000931,W000931,OXIDATION,116,1742.904,2025-01-19T13:09:02.903979Z,temperature_c,850,853.99197,degC
R0000931,W000931,OXIDATION,117,1757.929,2025-01-19T13:09:17.929013Z,temperature_c,850,853.76122,degC
R0000931,W000931,OXIDATION,118,1772.954,2025-01-19T13:09:32.954048Z,temperature_c,850,855.73186,degC
R0000931,W000931,OXIDATION,119,1787.9791,2025-01-19T13:09:47.979082Z,temperature_c,850,853.44514,degC
R0000931,W000931,OXIDATION,120,1803.0041,2025-01-19T13:10:03.004116Z,temperature_c,850,854.10844,degC
R0001272,W001272,OXIDATION,0,0,2025-01-26T02:48:00.000000Z,temperature_c,850,842.08093,degC
R0001272,W001272,OXIDATION,1,14.701844,2025-01-26T02:48:14.701843Z,temperature_c,850,842.15795,degC
R0001272,W001272,OXIDATION,2,29.403687,2025-01-26T02:48:29.403687Z,temperature_c,850,841.9872,degC
R0001272,W001272,OXIDATION,3,44.105531,2025-01-26T02:48:44.105530Z,temperature_c,850,842.33198,degC
R0001272,W001272,OXIDATION,4,58.807374,2025-01-26T02:48:58.807374Z,temperature_c,850,843.4048,degC
R0001272,W001272,OXIDATION,5,73.509218,2025-01-26T02:49:13.509218Z,temperature_c,850,844.02443,degC
R0001272,W001272,OXIDATION,6,88.211062,2025-01-26T02:49:28.211061Z,temperature_c,850,844.75836,degC
R0001272,W001272,OXIDATION,7,102.91291,2025-01-26T02:49:42.912905Z,temperature_c,850,845.5643,degC
R0001272,W001272,OXIDATION,8,117.61475,2025-01-26T02:49:57.614748Z,temperature_c,850,844.08934,degC
R0001272,W001272,OXIDATION,9,132.31659,2025-01-26T02:50:12.316592Z,temperature_c,850,843.33525,degC
R0001272,W001272,OXIDATION,10,147.01844,2025-01-26T02:50:27.018436Z,temperature_c,850,844.25763,degC
R0001272,W001272,OXIDATION,11,161.72028,2025-01-26T02:50:41.720279Z,temperature_c,850,843.42751,degC
R0001272,W001272,OXIDATION,12,176.42212,2025-01-26T02:50:56.422123Z,temperature_c,850,843.06911,degC
R0001272,W001272,OXIDATION,13,191.12397,2025-01-26T02:51:11.123967Z,temperature_c,850,843.16743,degC
R0001272,W001272,OXIDATION,14,205.82581,2025-01-26T02:51:25.825810Z,temperature_c,850,842.48479,degC
R0001272,W001272,OXIDATION,15,220.52765,2025-01-26T02:51:40.527654Z,temperature_c,850,842.40468,degC
R0001272,W001272,OXIDATION,16,235.2295,2025-01-26T02:51:55.229497Z,temperature_c,850,843.08934,degC
R0001272,W001272,OXIDATION,17,249.93134,2025-01-26T02:52:09.931341Z,temperature_c,850,843.3848,degC
R0001272,W001272,OXIDATION,18,264.63319,2025-01-26T02:52:24.633185Z,temperature_c,850,843.99523,degC
R0001272,W001272,OXIDATION,19,279.33503,2025-01-26T02:52:39.335028Z,temperature_c,850,842.67555,degC
R0001272,W001272,OXIDATION,20,294.03687,2025-01-26T02:52:54.036872Z,temperature_c,850,843.11126,degC
R0001272,W001272,OXIDATION,21,308.73872,2025-01-26T02:53:08.738715Z,temperature_c,850,843.65904,degC
R0001272,W001272,OXIDATION,22,323.44056,2025-01-26T02:53:23.440559Z,temperature_c,850,844.44232,degC
R0001272,W001272,OXIDATION,23,338.1424,2025-01-26T02:53:38.142403Z,temperature_c,850,843.77522,degC
R0001272,W001272,OXIDATION,24,352.84425,2025-01-26T02:53:52.844246Z,temperature_c,850,844.58982,degC
R0001272,W001272,OXIDATION,25,367.54609,2025-01-26T02:54:07.546090Z,temperature_c,850,844.48746,degC
R0001272,W001272,OXIDATION,26,382.24793,2025-01-26T02:54:22.247934Z,temperature_c,850,843.60068,degC
R0001272,W001272,OXIDATION,27,396.94978,2025-01-26T02:54:36.949777Z,temperature_c,850,843.73511,degC
R0001272,W001272,OXIDATION,28,411.65162,2025-01-26T02:54:51.651621Z,temperature_c,850,843.53201,degC
R0001272,W001272,OXIDATION,29,426.35346,2025-01-26T02:55:06.353464Z,temperature_c,850,844.44301,degC
R0001272,W001272,OXIDATION,30,441.05531,2025-01-26T02:55:21.055308Z,temperature_c,850,843.28314,degC
R0001272,W001272,OXIDATION,31,455.75715,2025-01-26T02:55:35.757152Z,temperature_c,850,844.04072,degC
R0001272,W001272,OXIDATION,32,470.459,2025-01-26T02:55:50.458995Z,temperature_c,850,844.59719,degC
R0001272,W001272,OXIDATION,33,485.16084,2025-01-26T02:56:05.160839Z,temperature_c,850,844.67132,degC
R0001272,W001272,OXIDATION,34,499.86268,2025-01-26T02:56:19.862683Z,temperature_c,850,844.94349,degC
R0001272,W001272,OXIDATION,35,514.56453,2025-01-26T02:56:34.564526Z,temperature_c,850,844.95039,degC
R0001272,W001272,OXIDATION,36,529.26637,2025-01-26T02:56:49.266370Z,temperature_c,850,844.1308,degC
R0001272,W001272,OXIDATION,37,543.96821,2025-01-26T02:57:03.968213Z,temperature_c,850,844.23644,degC
R0001272,W001272,OXIDATION,38,558.67006,2025-01-26T02:57:18.670057Z,temperature_c,850,843.1355,degC
R0001272,W001272,OXIDATION,39,573.3719,2025-01-26T02:57:33.371901Z,temperature_c,850,841.78061,degC
R0001272,W001272,OXIDATION,40,588.07374,2025-01-26T02:57:48.073744Z,temperature_c,850,841.99248,degC
R0001272,W001272,OXIDATION,41,602.77559,2025-01-26T02:58:02.775588Z,temperature_c,850,842.13345,degC
R0001272,W001272,OXIDATION,42,617.47743,2025-01-26T02:58:17.477431Z,temperature_c,850,842.73618,degC
R0001272,W001272,OXIDATION,43,632.17928,2025-01-26T02:58:32.179275Z,temperature_c,850,841.5469,degC
R0001272,W001272,OXIDATION,44,646.88112,2025-01-26T02:58:46.881119Z,temperature_c,850,839.78383,degC
R0001272,W001272,OXIDATION,45,661.58296,2025-01-26T02:59:01.582962Z,temperature_c,850,839.7239,degC
R0001272,W001272,OXIDATION,46,676.28481,2025-01-26T02:59:16.284806Z,temperature_c,850,839.16882,degC
R0001272,W001272,OXIDATION,47,690.98665,2025-01-26T02:59:30.986650Z,temperature_c,850,840.22457,degC
R0001272,W001272,OXIDATION,48,705.68849,2025-01-26T02:59:45.688493Z,temperature_c,850,840.6808,degC
R0001272,W001272,OXIDATION,49,720.39034,2025-01-26T03:00:00.390337Z,temperature_c,850,840.32529,degC
R0001272,W001272,OXIDATION,50,735.09218,2025-01-26T03:00:15.092180Z,temperature_c,850,841.52121,degC
R0001272,W001272,OXIDATION,51,749.79402,2025-01-26T03:00:29.794024Z,temperature_c,850,841.08629,degC
R0001272,W001272,OXIDATION,52,764.49587,2025-01-26T03:00:44.495868Z,temperature_c,850,841.49177,degC
R0001272,W001272,OXIDATION,53,779.19771,2025-01-26T03:00:59.197711Z,temperature_c,850,842.35212,degC
R0001272,W001272,OXIDATION,54,793.89956,2025-01-26T03:01:13.899555Z,temperature_c,850,842.90821,degC
R0001272,W001272,OXIDATION,55,808.6014,2025-01-26T03:01:28.601399Z,temperature_c,850,843.46395,degC
R0001272,W001272,OXIDATION,56,823.30324,2025-01-26T03:01:43.303242Z,temperature_c,850,844.57339,degC
R0001272,W001272,OXIDATION,57,838.00509,2025-01-26T03:01:58.005086Z,temperature_c,850,843.82821,degC
R0001272,W001272,OXIDATION,58,852.70693,2025-01-26T03:02:12.706929Z,temperature_c,850,845.68456,degC
R0001272,W001272,OXIDATION,59,867.40877,2025-01-26T03:02:27.408773Z,temperature_c,850,845.96746,degC
R0001272,W001272,OXIDATION,60,882.11062,2025-01-26T03:02:42.110617Z,temperature_c,850,843.90839,degC
R0001272,W001272,OXIDATION,61,896.81246,2025-01-26T03:02:56.812460Z,temperature_c,850,843.06158,degC
R0001272,W001272,OXIDATION,62,911.5143,2025-01-26T03:03:11.514304Z,temperature_c,850,844.37777,degC
R0001272,W001272,OXIDATION,63,926.21615,2025-01-26T03:03:26.216147Z,temperature_c,850,843.5909,degC
R0001272,W001272,OXIDATION,64,940.91799,2025-01-26T03:03:40.917991Z,temperature_c,850,843.98635,degC
R0001272,W001272,OXIDATION,65,955.61984,2025-01-26T03:03:55.619835Z,temperature_c,850,843.50848,degC
R0001272,W001272,OXIDATION,66,970.32168,2025-01-26T03:04:10.321678Z,temperature_c,850,843.20331,degC
R0001272,W001272,OXIDATION,67,985.02352,2025-01-26T03:04:25.023522Z,temperature_c,850,842.2261,degC
R0001272,W001272,OXIDATION,68,999.72537,2025-01-26T03:04:39.725366Z,temperature_c,850,841.60753,degC
R0001272,W001272,OXIDATION,69,1014.4272,2025-01-26T03:04:54.427209Z,temperature_c,850,841.49449,degC
R0001272,W001272,OXIDATION,70,1029.1291,2025-01-26T03:05:09.129053Z,temperature_c,850,842.44495,degC
R0001272,W001272,OXIDATION,71,1043.8309,2025-01-26T03:05:23.830896Z,temperature_c,850,841.87798,degC
R0001272,W001272,OXIDATION,72,1058.5327,2025-01-26T03:05:38.532740Z,temperature_c,850,841.74865,degC
R0001272,W001272,OXIDATION,73,1073.2346,2025-01-26T03:05:53.234584Z,temperature_c,850,840.76999,degC
R0001272,W001272,OXIDATION,74,1087.9364,2025-01-26T03:06:07.936427Z,temperature_c,850,840.49817,degC
R0001272,W001272,OXIDATION,75,1102.6383,2025-01-26T03:06:22.638271Z,temperature_c,850,839.64508,degC
