split,arm,reference,metric,paired_mean_difference,lot_bootstrap_low,lot_bootstrap_high,mc_replication_sd,mc_standard_error,lot_count,bootstrap_samples
validation,inspection,mock,equipment_hours,0.005436507936507937,0.0,0.013989243236940294,0.015099130106329243,0.0015099130106329243,34,1000
validation,inspection,mock,nominal_hours,0.005436507936507937,0.0,0.013989243236940294,0.015099130106329075,0.0015099130106329074,34,1000
validation,inspection,mock,complete,-0.000158730158730158,-0.0004918032786885223,0.0,0.0011167086836213428,0.00011167086836213428,34,1000
validation,inspection,mock,concern_complete,-7.936507936507943e-05,-0.0002459016393442625,0.0,0.000793650793650791,7.936507936507911e-05,34,1000
validation,inspection,mock,correctly_complete,0.0,0.0,0.0,0.0,0.0,34,1000
validation,inspection,mock,unresolved_count,7.936507936507943e-05,0.0,0.0002459016393442625,0.0007936507936507937,7.936507936507937e-05,34,1000
validation,inspection,mock,unexplained_count,0.0,0.0,0.0,0.0,0.0,34,1000
validation,inspection,mock,untested_count,-0.0020634920634920654,-0.00531401585820896,0.0,0.005365042364914807,0.0005365042364914807,34,1000
validation,inspection,mock,false_absences,7.936507936507932e-05,0.0,0.00024390243902439014,0.0007936507936507938,7.936507936507938e-05,34,1000
validation,inspection,mock,false_positives,-7.936507936507932e-05,-0.0002459016393442622,0.0,0.0007936507936507937,7.936507936507937e-05,34,1000
validation,inspection,mock,missed_faults,-0.0009523809523809525,-0.0025984251968503938,0.0,0.002592052637865797,0.0002592052637865797,34,1000
validation,inspection,mock,missed_coexisting_faults,0.0,0.0,0.0,0.0,0.0,34,1000
validation,inspection,mock,incorrectly_complete,-0.00015873015873015876,-0.0004918032786885247,0.0,0.0011167086836213467,0.00011167086836213467,34,1000
validation,inspection,mock,review_pending,0.00015873015873015887,0.0,0.000491803278688525,0.0011167086836213467,0.00011167086836213467,34,1000
validation,inspection,mock,attempts,0.0015873015873015851,0.0,0.004093113975576653,0.004651053296251501,0.00046510532962515015,34,1000
validation,inspection,mock,inconclusive_attempts,0.0003174603174603173,0.0,0.0008661417322834641,0.001927606051901285,0.0001927606051901285,34,1000
validation,inspection,mock,repeated_attempts,0.00023809523809523763,0.0,0.000606259968102072,0.0013606873650616291,0.0001360687365061629,34,1000
validation,inspection,mock,mechanism_evidence_complete,0.0,0.0,0.0,0.0,0.0,34,1000
validation,inspection,mock,battery_attempted,0.0,0.0,0.0,0.0,0.0,34,1000
validation,inspection,mock,audit_complete,0.0,0.0,0.0,0.0,0.0,34,1000
validation,full,mock,cost,0.7658730158730159,0.0,1.6882920442130966,2.230035481078215,0.2230035481078215,34,1000
validation,full,mock,pending_cost,0.0,0.0,0.0,0.0,0.0,34,1000
validation,full,mock,technician_hours,0.0006944444444444446,0.0,0.001538461538461537,0.0020213558771060825,0.00020213558771060825,34,1000
validation,full,mock,engineer_hours,0.003134920634920634,0.0,0.006871405613269813,0.009152045397090865,0.0009152045397090864,34,1000
validation,full,mock,equipment_hours,0.005119047619047619,0.0,0.011280428635691791,0.014872412171792892,0.0014872412171792891,34,1000
validation,full,mock,nominal_hours,0.005119047619047619,0.0,0.011280428635691791,0.0148724121717927,0.00148724121717927,34,1000
validation,full,mock,complete,-0.000158730158730158,-0.0005129310344827563,0.0,0.0011167086836213428,0.00011167086836213428,34,1000
validation,full,mock,concern_complete,-7.936507936507943e-05,-0.00025646551724137955,0.0,0.000793650793650791,7.936507936507911e-05,34,1000
validation,full,mock,correctly_complete,0.0002380952380952381,0.0,0.0007760307346326835,0.0013606873650616306,0.00013606873650616306,34,1000
validation,full,mock,unresolved_count,7.936507936507943e-05,0.0,0.0002564655172413795,0.0007936507936507937,7.936507936507937e-05,34,1000
validation,full,mock,unexplained_count,0.0,0.0,0.0,0.0,0.0,34,1000
validation,full,mock,untested_count,-0.00190476190476191,-0.0041384827586207085,0.0,0.0051841052757315995,0.0005184105275731599,34,1000
validation,full,mock,false_absences,0.0002380952380952381,0.0,0.0006034482758620689,0.0013606873650616291,0.0001360687365061629,34,1000
validation,full,mock,false_positives,-7.936507936507932e-05,-0.0002564655172413792,0.0,0.0007936507936507937,7.936507936507937e-05,34,1000
validation,full,mock,missed_faults,-0.0007142857142857145,-0.0015789473684210528,0.0,0.0022827261211481064,0.00022827261211481065,34,1000
validation,full,mock,missed_coexisting_faults,-0.0002380952380952383,-0.0007760307346326844,0.0,0.0013606873650616291,0.0001360687365061629,34,1000
validation,full,mock,incorrectly_complete,-0.00039682539682539704,-0.0010373207885304664,0.0,0.0017384358218856368,0.00017384358218856368,34,1000
validation,full,mock,review_pending,0.00015873015873015887,0.0,0.000512931034482759,0.0011167086836213467,0.00011167086836213467,34,1000
validation,full,mock,attempts,0.0015079365079365093,0.0,0.003333333333333336,0.004609141775955116,0.0004609141775955116,34,1000
validation,full,mock,inconclusive_attempts,0.0003174603174603173,0.0,0.0007317969870875172,0.0019276060519012863,0.00019276060519012863,34,1000
validation,full,mock,repeated_attempts,0.00023809523809523755,0.0,0.0005263157894736825,0.001360687365061629,0.0001360687365061629,34,1000
validation,full,mock,mechanism_evidence_complete,0.0,0.0,0.0,0.0,0.0,34,1000
validation,full,mock,battery_attempted,0.0,0.0,0.0,0.0,0.0,34,1000
validation,full,mock,audit_complete,0.0,0.0,0.0,0.0,0.0,34,1000
validation,manufacturing,mock,cost,0.015873015873015872,0.0,0.055068326169243585,0.15873015873014537,0.015873015873014536,34,1000
validation,manufacturing,mock,pending_cost,0.0,0.0,0.0,0.0,0.0,34,1000
validation,manufacturing,mock,technician_hours,3.9682539682539716e-05,0.0,0.00013767081542310908,0.0003968253968253955,3.9682539682539554e-05,34,1000
validation,manufacturing,mock,engineer_hours,3.9682539682539716e-05,0.0,0.00013767081542310908,0.0003968253968253955,3.9682539682539554e-05,34,1000
validation,manufacturing,mock,equipment_hours,0.00011904761904762004,0.0,0.0004130124462693303,0.001190476190476186,0.0001190476190476186,34,1000
validation,manufacturing,mock,nominal_hours,0.00011904761904762004,0.0,0.0004130124462693303,0.0011904761904762747,0.00011904761904762748,34,1000
validation,manufacturing,mock,complete,-7.936507936507943e-05,-0.0002753416308462182,0.0,0.000793650793650791,7.936507936507911e-05,34,1000
validation,manufacturing,mock,concern_complete,-7.936507936507943e-05,-0.0002753416308462182,0.0,0.000793650793650791,7.936507936507911e-05,34,1000
validation,manufacturing,mock,correctly_complete,0.0,0.0,0.0,0.0,0.0,34,1000
validation,manufacturing,mock,unresolved_count,7.936507936507943e-05,0.0,0.00027534163084621816,0.0007936507936507937,7.936507936507937e-05,34,1000
validation,manufacturing,mock,unexplained_count,0.0,0.0,0.0,0.0,0.0,34,1000
validation,manufacturing,mock,untested_count,0.0,0.0,0.0,0.0,0.0,34,1000
validation,manufacturing,mock,false_absences,0.0,0.0,0.0,0.0,0.0,34,1000
validation,manufacturing,mock,false_positives,-7.936507936507932e-05,-0.00027534163084621784,0.0,0.0007936507936507937,7.936507936507937e-05,34,1000
validation,manufacturing,mock,missed_faults,0.0,0.0,0.0,0.0,0.0,34,1000
validation,manufacturing,mock,missed_coexisting_faults,0.0,0.0,0.0,0.0,0.0,34,1000
validation,manufacturing,mock,incorrectly_complete,-7.936507936507943e-05,-0.0002753416308462182,0.0,0.0007936507936507937,7.936507936507937e-05,34,1000
validation,manufacturing,mock,review_pending,7.936507936507943e-05,0.0,0.00027534163084621816,0.0007936507936507937,7.936507936507937e-05,34,1000
validation,manufacturing,mock,attempts,7.936507936507767e-05,0.0,0.00027534163084621204,0.000793650793650791,7.936507936507911e-05,34,1000
validation,manufacturing,mock,inconclusive_attempts,0.0,0.0,0.0,0.0,0.0,34,1000
validation,manufacturing,mock,repeated_attempts,0.0,0.0,0.0,0.0,0.0,34,1000
validation,manufacturing,mock,mechanism_evidence_complete,0.0,0.0,0.0,0.0,0.0,34,1000
validation,manufacturing,mock,battery_attempted,0.0,0.0,0.0,0.0,0.0,34,1000
validation,manufacturing,mock,audit_complete,0.0,0.0,0.0,0.0,0.0,34,1000
validation,mock,ct_first,cost,0.0,0.0,0.0,0.0,0.0,34,1000
validation,mock,ct_first,pending_cost,0.0,0.0,0.0,0.0,0.0,34,1000
validation,mock,ct_first,technician_hours,0.0,0.0,0.0,0.0,0.0,34,1000
validation,mock,ct_first,engineer_hours,0.0,0.0,0.0,0.0,0.0,34,1000
validation,mock,ct_first,equipment_hours,0.0,0.0,0.0,0.0,0.0,34,1000
validation,mock,ct_first,nominal_hours,0.0,0.0,0.0,0.0,0.0,34,1000
validation,mock,ct_first,complete,0.0,0.0,0.0,0.0,0.0,34,1000
validation,mock,ct_first,concern_complete,0.0,0.0,0.0,0.0,0.0,34,1000
validation,mock,ct_first,correctly_complete,0.0,0.0,0.0,0.0,0.0,34,1000
validation,mock,ct_first,unresolved_count,0.0,0.0,0.0,0.0,0.0,34,1000
validation,mock,ct_first,unexplained_count,0.0,0.0,0.0,0.0,0.0,34,1000
validation,mock,ct_first,untested_count,0.0,0.0,0.0,0.0,0.0,34,1000
validation,mock,ct_first,false_absences,0.0,0.0,0.0,0.0,0.0,34,1000
validation,mock,ct_first,false_positives,0.0,0.0,0.0,0.0,0.0,34,1000
validation,mock,ct_first,missed_faults,0.0,0.0,0.0,0.0,0.0,34,1000
validation,mock,ct_first,missed_coexisting_faults,0.0,0.0,0.0,0.0,0.0,34,1000
validation,mock,ct_first,incorrectly_complete,0.0,0.0,0.0,0.0,0.0,34,1000
validation,mock,ct_first,review_pending,0.0,0.0,0.0,0.0,0.0,34,1000
validation,mock,ct_first,attempts,0.0,0.0,0.0,0.0,0.0,34,1000
validation,mock,ct_first,inconclusive_attempts,0.0,0.0,0.0,0.0,0.0,34,1000
validation,mock,ct_first,repeated_attempts,0.0,0.0,0.0,0.0,0.0,34,1000
validation,mock,ct_first,mechanism_evidence_complete,0.0,0.0,0.0,0.0,0.0,34,1000
validation,mock,ct_first,battery_attempted,0.0,0.0,0.0,0.0,0.0,34,1000
validation,mock,ct_first,audit_complete,0.0,0.0,0.0,0.0,0.0,34,1000
validation,prevalence,ct_first,cost,0.0,0.0,0.0,0.0,0.0,34,1000
validation,prevalence,ct_first,pending_cost,0.0,0.0,0.0,0.0,0.0,34,1000
validation,prevalence,ct_first,technician_hours,0.0,0.0,0.0,0.0,0.0,34,1000
validation,prevalence,ct_first,engineer_hours,0.0,0.0,0.0,0.0,0.0,34,1000
validation,prevalence,ct_first,equipment_hours,0.0,0.0,0.0,0.0,0.0,34,1000
validation,prevalence,ct_first,nominal_hours,0.0,0.0,0.0,0.0,0.0,34,1000
validation,prevalence,ct_first,complete,0.0,0.0,0.0,0.0,0.0,34,1000
validation,prevalence,ct_first,concern_complete,0.0,0.0,0.0,0.0,0.0,34,1000
validation,prevalence,ct_first,correctly_complete,0.0,0.0,0.0,0.0,0.0,34,1000
validation,prevalence,ct_first,unresolved_count,0.0,0.0,0.0,0.0,0.0,34,1000
validation,prevalence,ct_first,unexplained_count,0.0,0.0,0.0,0.0,0.0,34,1000
validation,prevalence,ct_first,untested_count,0.0,0.0,0.0,0.0,0.0,34,1000
validation,prevalence,ct_first,false_absences,0.0,0.0,0.0,0.0,0.0,34,1000
validation,prevalence,ct_first,false_positives,0.0,0.0,0.0,0.0,0.0,34,1000
validation,prevalence,ct_first,missed_faults,0.0,0.0,0.0,0.0,0.0,34,1000
validation,prevalence,ct_first,missed_coexisting_faults,0.0,0.0,0.0,0.0,0.0,34,1000
validation,prevalence,ct_first,incorrectly_complete,0.0,0.0,0.0,0.0,0.0,34,1000
validation,prevalence,ct_first,review_pending,0.0,0.0,0.0,0.0,0.0,34,1000
validation,prevalence,ct_first,attempts,0.0,0.0,0.0,0.0,0.0,34,1000
validation,prevalence,ct_first,inconclusive_attempts,0.0,0.0,0.0,0.0,0.0,34,1000
validation,prevalence,ct_first,repeated_attempts,0.0,0.0,0.0,0.0,0.0,34,1000
validation,prevalence,ct_first,mechanism_evidence_complete,0.0,0.0,0.0,0.0,0.0,34,1000
validation,prevalence,ct_first,battery_attempted,0.0,0.0,0.0,0.0,0.0,34,1000
validation,prevalence,ct_first,audit_complete,0.0,0.0,0.0,0.0,0.0,34,1000
validation,inspection,ct_first,cost,0.8134920634920635,0.0,2.1638223670877523,2.264097736114375,0.2264097736114375,34,1000
validation,inspection,ct_first,pending_cost,0.0,0.0,0.0,0.0,0.0,34,1000
validation,inspection,ct_first,technician_hours,0.0007341269841269852,0.0,0.001969419205566441,0.0020463818376611153,0.00020463818376611153,34,1000
validation,inspection,ct_first,engineer_hours,0.00333333333333333,0.0,0.008849692629872315,0.009297317510719966,0.0009297317510719965,34,1000
validation,inspection,ct_first,equipment_hours,0.005436507936507937,0.0,0.014469896304803082,0.015099130106329243,0.0015099130106329243,34,1000
validation,inspection,ct_first,nominal_hours,0.005436507936507937,0.0,0.014469896304803082,0.015099130106329075,0.0015099130106329074,34,1000
validation,inspection,ct_first,complete,-0.000158730158730158,-0.0005309734513274312,0.0,0.0011167086836213428,0.00011167086836213428,34,1000
validation,inspection,ct_first,concern_complete,-7.936507936507943e-05,-0.00026548672566371705,0.0,0.000793650793650791,7.936507936507911e-05,34,1000
validation,inspection,ct_first,correctly_complete,0.0,0.0,0.0,0.0,0.0,34,1000
validation,inspection,ct_first,unresolved_count,7.936507936507943e-05,0.0,0.00026548672566371705,0.0007936507936507937,7.936507936507937e-05,34,1000
validation,inspection,ct_first,unexplained_count,0.0,0.0,0.0,0.0,0.0,34,1000
validation,inspection,ct_first,untested_count,-0.0020634920634920654,-0.005486962102276571,0.0,0.005365042364914807,0.0005365042364914807,34,1000
validation,inspection,ct_first,false_absences,7.936507936507932e-05,0.0,0.00024193548387096763,0.0007936507936507938,7.936507936507938e-05,34,1000
validation,inspection,ct_first,false_positives,-7.936507936507932e-05,-0.00026548672566371667,0.0,0.0007936507936507937,7.936507936507937e-05,34,1000
validation,inspection,ct_first,missed_faults,-0.0009523809523809525,-0.0026403716814159296,0.0,0.002592052637865797,0.0002592052637865797,34,1000
validation,inspection,ct_first,missed_coexisting_faults,0.0,0.0,0.0,0.0,0.0,34,1000
validation,inspection,ct_first,incorrectly_complete,-0.00015873015873015876,-0.0005309734513274338,0.0,0.0011167086836213467,0.00011167086836213467,34,1000
validation,inspection,ct_first,review_pending,0.00015873015873015887,0.0,0.0005309734513274341,0.0011167086836213467,0.00011167086836213467,34,1000
validation,inspection,ct_first,attempts,0.0015873015873015851,0.0,0.0042484631493616065,0.004651053296251501,0.00046510532962515015,34,1000
validation,inspection,ct_first,inconclusive_attempts,0.0003174603174603173,0.0,0.0008801238938053091,0.001927606051901285,0.0001927606051901285,34,1000
validation,inspection,ct_first,repeated_attempts,0.00023809523809523763,0.0,0.0006196073008849544,0.0013606873650616291,0.0001360687365061629,34,1000
validation,inspection,ct_first,mechanism_evidence_complete,0.0,0.0,0.0,0.0,0.0,34,1000
validation,inspection,ct_first,battery_attempted,0.0,0.0,0.0,0.0,0.0,34,1000
validation,inspection,ct_first,audit_complete,0.0,0.0,0.0,0.0,0.0,34,1000
validation,full,ct_first,cost,0.7658730158730159,0.0,1.7027821939586645,2.230035481078215,0.2230035481078215,34,1000
validation,full,ct_first,pending_cost,0.0,0.0,0.0,0.0,0.0,34,1000
validation,full,ct_first,technician_hours,0.0006944444444444446,0.0,0.0015655013709361526,0.0020213558771060825,0.00020213558771060825,34,1000
validation,full,ct_first,engineer_hours,0.003134920634920634,0.0,0.006967086834733892,0.009152045397090865,0.0009152045397090864,34,1000
validation,full,ct_first,equipment_hours,0.005119047619047619,0.0,0.01138680066621243,0.014872412171792892,0.0014872412171792891,34,1000
validation,full,ct_first,nominal_hours,0.005119047619047619,0.0,0.01138680066621243,0.0148724121717927,0.00148724121717927,34,1000
validation,full,ct_first,complete,-0.000158730158730158,-0.0005172413793103425,0.0,0.0011167086836213428,0.00011167086836213428,34,1000
validation,full,ct_first,concern_complete,-7.936507936507943e-05,-0.00025862068965517264,0.0,0.000793650793650791,7.936507936507911e-05,34,1000
validation,full,ct_first,correctly_complete,0.0002380952380952381,0.0,0.0007758620689655172,0.0013606873650616306,0.00013606873650616306,34,1000
validation,full,ct_first,unresolved_count,7.936507936507943e-05,0.0,0.00025862068965517264,0.0007936507936507937,7.936507936507937e-05,34,1000
validation,full,ct_first,unexplained_count,0.0,0.0,0.0,0.0,0.0,34,1000
validation,full,ct_first,untested_count,-0.00190476190476191,-0.0043480014025245595,0.0,0.0051841052757315995,0.0005184105275731599,34,1000
validation,full,ct_first,false_absences,0.0002380952380952381,0.0,0.000645292420666142,0.0013606873650616291,0.0001360687365061629,34,1000
validation,full,ct_first,false_positives,-7.936507936507932e-05,-0.00025862068965517226,0.0,0.0007936507936507937,7.936507936507937e-05,34,1000
validation,full,ct_first,missed_faults,-0.0007142857142857145,-0.001579652255639098,0.0,0.0022827261211481064,0.00022827261211481065,34,1000
validation,full,ct_first,missed_coexisting_faults,-0.0002380952380952383,-0.000775862068965518,0.0,0.0013606873650616291,0.0001360687365061629,34,1000
validation,full,ct_first,incorrectly_complete,-0.00039682539682539704,-0.0011111111111111118,0.0,0.0017384358218856368,0.00017384358218856368,34,1000
validation,full,ct_first,review_pending,0.00015873015873015887,0.0,0.0005172413793103453,0.0011167086836213467,0.00011167086836213467,34,1000
validation,full,ct_first,attempts,0.0015079365079365093,0.0,0.0033921073247160224,0.004609141775955116,0.0004609141775955116,34,1000
validation,full,ct_first,inconclusive_attempts,0.0003174603174603173,0.0,0.0007317632579995518,0.0019276060519012863,0.00019276060519012863,34,1000
validation,full,ct_first,repeated_attempts,0.00023809523809523755,0.0,0.0005265507518796977,0.001360687365061629,0.0001360687365061629,34,1000
validation,full,ct_first,mechanism_evidence_complete,0.0,0.0,0.0,0.0,0.0,34,1000
validation,full,ct_first,battery_attempted,0.0,0.0,0.0,0.0,0.0,34,1000
validation,full,ct_first,audit_complete,0.0,0.0,0.0,0.0,0.0,34,1000
validation,manufacturing,ct_first,cost,0.015873015873015872,0.0,0.051735382308845564,0.15873015873014537,0.015873015873014536,34,1000
validation,manufacturing,ct_first,pending_cost,0.0,0.0,0.0,0.0,0.0,34,1000
validation,manufacturing,ct_first,technician_hours,3.9682539682539716e-05,0.0,0.00012933845577211403,0.0003968253968253955,3.9682539682539554e-05,34,1000
validation,manufacturing,ct_first,engineer_hours,3.9682539682539716e-05,0.0,0.00012933845577211403,0.0003968253968253955,3.9682539682539554e-05,34,1000
validation,manufacturing,ct_first,equipment_hours,0.00011904761904762004,0.0,0.000388015367316345,0.001190476190476186,0.0001190476190476186,34,1000
validation,manufacturing,ct_first,nominal_hours,0.00011904761904762004,0.0,0.000388015367316345,0.0011904761904762747,0.00011904761904762748,34,1000
validation,manufacturing,ct_first,complete,-7.936507936507943e-05,-0.0002586769115442281,0.0,0.000793650793650791,7.936507936507911e-05,34,1000
validation,manufacturing,ct_first,concern_complete,-7.936507936507943e-05,-0.0002586769115442281,0.0,0.000793650793650791,7.936507936507911e-05,34,1000
validation,manufacturing,ct_first,correctly_complete,0.0,0.0,0.0,0.0,0.0,34,1000
validation,manufacturing,ct_first,unresolved_count,7.936507936507943e-05,0.0,0.00025867691154422807,0.0007936507936507937,7.936507936507937e-05,34,1000
validation,manufacturing,ct_first,unexplained_count,0.0,0.0,0.0,0.0,0.0,34,1000
validation,manufacturing,ct_first,untested_count,0.0,0.0,0.0,0.0,0.0,34,1000
validation,manufacturing,ct_first,false_absences,0.0,0.0,0.0,0.0,0.0,34,1000
validation,manufacturing,ct_first,false_positives,-7.936507936507932e-05,-0.00025867691154422774,0.0,0.0007936507936507937,7.936507936507937e-05,34,1000
validation,manufacturing,ct_first,missed_faults,0.0,0.0,0.0,0.0,0.0,34,1000
validation,manufacturing,ct_first,missed_coexisting_faults,0.0,0.0,0.0,0.0,0.0,34,1000
validation,manufacturing,ct_first,incorrectly_complete,-7.936507936507943e-05,-0.0002586769115442281,0.0,0.0007936507936507937,7.936507936507937e-05,34,1000
validation,manufacturing,ct_first,review_pending,7.936507936507943e-05,0.0,0.00025867691154422807,0.0007936507936507937,7.936507936507937e-05,34,1000
validation,manufacturing,ct_first,attempts,7.936507936507767e-05,0.0,0.0002586769115442223,0.000793650793650791,7.936507936507911e-05,34,1000
validation,manufacturing,ct_first,inconclusive_attempts,0.0,0.0,0.0,0.0,0.0,34,1000
validation,manufacturing,ct_first,repeated_attempts,0.0,0.0,0.0,0.0,0.0,34,1000
validation,manufacturing,ct_first,mechanism_evidence_complete,0.0,0.0,0.0,0.0,0.0,34,1000
validation,manufacturing,ct_first,battery_attempted,0.0,0.0,0.0,0.0,0.0,34,1000
validation,manufacturing,ct_first,audit_complete,0.0,0.0,0.0,0.0,0.0,34,1000
